timestamp,match,bookmaker,outcome,odds,stake,potential_return
2025-11-02T14:50:10.447314,Manchester City v. Liverpool,Unibet (NL),Draw,4.25,23.622178710744805,100.39425952066543
2025-11-02T14:50:10.454349,Liverpool v. Nottingham Forest,1xBet,Liverpool,1.4,71.58373498065305,100.21722897291426
2025-11-02T14:50:10.456536,Liverpool v. Nottingham Forest,1xBet,Nottingham Forest,9.25,10.83429502409884,100.21722897291427
2025-11-02T14:50:10.458990,Liverpool v. Nottingham Forest,Tipico,Draw,5.7,17.581969995248116,100.21722897291427
2025-11-02T14:50:10.466922,Tecia Torres v. Denise Gomes,1xBet,Denise Gomes,1.55,64.73126716359357,100.33346410357004
2025-11-02T14:50:10.468823,Tecia Torres v. Denise Gomes,Betfair,Tecia Torres,3.0,33.444488034523346,100.33346410357004
2025-11-02T14:50:10.470846,Tecia Torres v. Denise Gomes,1xBet,Draw,55.0,1.8242448018830915,100.33346410357004
2025-11-02T14:50:10.479347,Jack Della Maddalena v. Islam Makhachev,Nordic Bet,Islam Makhachev,1.41,71.71809634060486,101.12251584025285
2025-11-02T14:50:10.481209,Jack Della Maddalena v. Islam Makhachev,1xBet,Jack Della Maddalena,4.01,25.217584997569293,101.12251584025286
2025-11-02T14:50:10.482881,Jack Della Maddalena v. Islam Makhachev,1xBet,Draw,33.0,3.0643186618258444,101.12251584025287
2025-11-02T14:50:10.489500,Ilia Topuria v. Arman Tsarukyan,Unibet (SE),Arman Tsarukyan,3.9,26.43413780081705,103.0931374231865
2025-11-02T14:50:10.491278,Ilia Topuria v. Arman Tsarukyan,1xBet,Ilia Topuria,1.43,72.09310309313742,103.0931374231865
2025-11-02T14:50:10.493909,Ilia Topuria v. Arman Tsarukyan,1xBet,Draw,70.0,1.4727591060455216,103.09313742318652
2025-11-02T14:50:10.500585,Islam Makhachev v. Ilia Topuria,1xBet,Ilia Topuria,3.67,33.28278531389511,122.14782210199506
2025-11-02T14:50:10.503019,Islam Makhachev v. Ilia Topuria,Unibet (SE),Islam Makhachev,1.88,64.97224579893354,122.14782210199505
2025-11-02T14:50:10.504880,Islam Makhachev v. Ilia Topuria,1xBet,Draw,70.0,1.7449688871713578,122.14782210199505
2025-11-02T14:50:10.512554,Ilia Topuria v. Paddy Pimblett,BetOnline.ag,Ilia Topuria,1.2,83.56164383561644,100.27397260273972
2025-11-02T14:50:10.514628,Ilia Topuria v. Paddy Pimblett,Unibet (SE),Paddy Pimblett,6.1,16.43835616438356,100.2739726027397
2025-11-02T14:50:10.522335,FC Lugano v. FC St Gallen,Nordic Bet,FC Lugano,2.02,59.35912121479132,119.90542485387847
2025-11-02T14:50:10.524123,FC Lugano v. FC St Gallen,Betfair,FC St Gallen,9.4,12.7558962610509,119.90542485387846
2025-11-02T14:50:10.526806,FC Lugano v. FC St Gallen,Betfair,Draw,4.3,27.884982524157785,119.90542485387847
2025-11-02T14:50:10.533597,BSC Young Boys v. FC Basel,Betfair,BSC Young Boys,3.0,33.898651409889666,101.695954229669
2025-11-02T14:50:10.535494,BSC Young Boys v. FC Basel,Nordic Bet,FC Basel,2.52,40.35553739272579,101.695954229669
2025-11-02T14:50:10.537232,BSC Young Boys v. FC Basel,Betfair,Draw,3.95,25.745811197384555,101.695954229669
2025-11-02T14:50:10.545297,Adelaide United v. Western Sydney Wanderers,LeoVegas (SE),Adelaide United,2.28,43.891585760517806,100.07281553398059
2025-11-02T14:50:10.547824,Adelaide United v. Western Sydney Wanderers,Coolbet,Western Sydney Wanderers,3.1,32.28155339805825,100.07281553398057
2025-11-02T14:50:10.549675,Adelaide United v. Western Sydney Wanderers,Betfair,Draw,4.2,23.826860841423944,100.07281553398057
2025-11-02T14:50:10.555987,Örebro SK v. Utsiktens BK,Betfair,Utsiktens BK,4.8,20.887561339876257,100.26029443140602
2025-11-02T14:50:10.557705,Örebro SK v. Utsiktens BK,Unibet (SE),Örebro SK,1.78,56.32600810753147,100.26029443140602
2025-11-02T14:50:10.560501,Örebro SK v. Utsiktens BK,Betfair,Draw,4.4,22.786430552592275,100.26029443140602
2025-11-02T14:50:10.568213,Fiorentina v. Lecce,Nordic Bet,Fiorentina,1.78,56.65440811052579,100.8448464367359
2025-11-02T14:50:10.570118,Fiorentina v. Lecce,Betfair,Lecce,6.0,16.80747440612265,100.8448464367359
2025-11-02T14:50:10.571810,Fiorentina v. Lecce,Betfair,Draw,3.8,26.538117483351556,100.8448464367359
2025-11-02T14:50:10.581107,AC Milan v. AS Roma,Matchbook,AC Milan,2.36,42.54437461150632,100.40472408315492
2025-11-02T14:50:10.582932,AC Milan v. AS Roma,Betfair,AS Roma,3.85,26.079149112507768,100.4047240831549
2025-11-02T14:50:10.584780,AC Milan v. AS Roma,Unibet (SE),Draw,3.2,31.376476275985908,100.40472408315492
2025-11-02T14:50:10.591059,Sassuolo v. Genoa,Betfair,Genoa,3.5,28.86530889245495,101.02858112359233
2025-11-02T14:50:10.594739,Sassuolo v. Genoa,1xBet,Sassuolo,2.56,39.46428950140325,101.02858112359232
2025-11-02T14:50:10.596553,Sassuolo v. Genoa,1xBet,Draw,3.19,31.670401606141798,101.02858112359233
2025-11-02T14:50:10.603309,Lazio v. Cagliari,Betfair,Cagliari,6.8,14.749809222718849,100.29870271448817
2025-11-02T14:50:10.605188,Lazio v. Cagliari,1xBet,Lazio,1.65,60.78709255423526,100.29870271448817
2025-11-02T14:50:10.607144,Lazio v. Cagliari,Coolbet,Draw,4.1,24.463098223045893,100.29870271448816
2025-11-02T14:50:10.616077,Inter Milan v. Lazio,1xBet,Inter Milan,1.5,67.18346253229976,100.77519379844964
2025-11-02T14:50:10.619325,Inter Milan v. Lazio,Unibet (NL),Lazio,7.5,13.43669250645995,100.77519379844962
2025-11-02T14:50:10.621203,Inter Milan v. Lazio,Tipico,Draw,5.2,19.37984496124031,100.7751937984496
2025-11-02T14:50:10.631228,Halmstads BK v. IF Brommapojkarna,Betfair,Halmstads BK,3.35,30.475150191152377,102.09175314036047
2025-11-02T14:50:10.633112,Halmstads BK v. IF Brommapojkarna,Tipico,IF Brommapojkarna,3.6,28.358820316766792,102.09175314036045
2025-11-02T14:50:10.635212,Halmstads BK v. IF Brommapojkarna,Pinnacle,Draw,2.48,41.16602949208083,102.09175314036047
2025-11-02T14:50:10.641586,IF Elfsborg v. AIK,Pinnacle,AIK,1.8,56.08622692655221,100.95520846779398
2025-11-02T14:50:10.644502,IF Elfsborg v. AIK,Coolbet,IF Elfsborg,5.5,18.355492448689816,100.955208467794
2025-11-02T14:50:10.646972,IF Elfsborg v. AIK,Betfair,Draw,3.95,25.55828062475797,100.95520846779398
2025-11-02T14:50:10.653968,Djurgardens IF v. IFK Goteborg,Betfair,Djurgardens IF,1.84,54.4041450777202,100.10362694300518
2025-11-02T14:50:10.655797,Djurgardens IF v. IFK Goteborg,Unibet (SE),IFK Goteborg,4.6,21.761658031088086,100.10362694300518
2025-11-02T14:50:10.657476,Djurgardens IF v. IFK Goteborg,Betfair,Draw,4.2,23.834196891191706,100.10362694300517
2025-11-02T14:50:10.665412,Degerfors IF v. Hammarby IF,Unibet (SE),Degerfors IF,3.25,31.538911644236396,102.5014628437683
2025-11-02T14:50:10.667320,Degerfors IF v. Hammarby IF,888sport,Hammarby IF,2.45,41.83733177296665,102.5014628437683
2025-11-02T14:50:10.669270,Degerfors IF v. Hammarby IF,Matchbook,Draw,3.85,26.62375658279696,102.50146284376831
2025-11-02T15:19:10.035998,Felix Auger-Aliassime v. Jannik Sinner,Betfair,Felix Auger-Aliassime,20.0,5.347846663511594,106.95693327023187
2025-11-02T15:19:10.045228,Felix Auger-Aliassime v. Jannik Sinner,1xBet,Jannik Sinner,1.13,94.65215333648841,106.9569332702319
2025-11-02T15:19:10.059698,Torino v. Pisa,Pinnacle,Pisa,4.76,26.171875000000004,124.57812500000001
2025-11-02T15:19:10.063087,Torino v. Pisa,Coolbet,Torino,3.4,36.640625,124.578125
2025-11-02T15:19:10.065156,Torino v. Pisa,Betfair,Draw,3.35,37.1875,124.578125
2025-11-02T15:19:10.079098,Sassuolo v. Genoa,Betfair,Genoa,3.5,28.86530889245495,101.02858112359233
2025-11-02T15:19:10.081514,Sassuolo v. Genoa,1xBet,Sassuolo,2.56,39.46428950140325,101.02858112359232
2025-11-02T15:19:10.083494,Sassuolo v. Genoa,1xBet,Draw,3.19,31.670401606141798,101.02858112359233
2025-11-02T15:19:10.096356,Andorra CF v. Cádiz CF,Matchbook,Andorra CF,2.68,38.675243233273385,103.64965186517267
2025-11-02T15:19:10.098841,Andorra CF v. Cádiz CF,Betfair,Cádiz CF,5.5,18.845391248213215,103.64965186517269
2025-11-02T15:19:10.100770,Andorra CF v. Cádiz CF,Pinnacle,Draw,2.44,42.4793655185134,103.64965186517269
2025-11-02T15:19:10.114068,KuPS Kuopio v. FC Inter Turku,Pinnacle,FC Inter Turku,3.16,39.128790564655276,123.64697818431068
2025-11-02T15:19:10.116652,KuPS Kuopio v. FC Inter Turku,Betfair,KuPS Kuopio,4.3,28.755111205653645,123.64697818431067
2025-11-02T15:19:10.118930,KuPS Kuopio v. FC Inter Turku,Betfair,Draw,3.85,32.11609822969108,123.64697818431067
2025-11-02T15:19:10.132183,Finland v. Malta,1xBet,Finland,1.27,79.31449614049997,100.72941009843497
2025-11-02T15:19:10.136009,Finland v. Malta,1xBet,Malta,16.0,6.2955881311521855,100.72941009843497
2025-11-02T15:19:10.139252,Finland v. Malta,Tipico,Draw,7.0,14.389915728347853,100.72941009843497
2025-11-02T15:19:10.153320,Sparta Rotterdam v. AZ Alkmaar,Matchbook,AZ Alkmaar,1.83,55.91391187691076,102.32245873474669
2025-11-02T15:19:10.157821,Sparta Rotterdam v. AZ Alkmaar,Coolbet,Sparta Rotterdam,6.5,15.741916728422568,102.32245873474669
2025-11-02T15:19:10.161830,Sparta Rotterdam v. AZ Alkmaar,Pinnacle,Draw,3.61,28.344171394666674,102.32245873474669
2025-11-02T15:19:10.175545,Groningen v. FC Twente Enschede,Coolbet,FC Twente Enschede,3.8,27.154910563617957,103.18866014174823
2025-11-02T15:19:10.179426,Groningen v. FC Twente Enschede,Matchbook,Groningen,2.7,38.21802227472156,103.18866014174823
2025-11-02T15:19:10.181886,Groningen v. FC Twente Enschede,Pinnacle,Draw,2.98,34.62706716166048,103.18866014174822
2025-11-02T15:19:10.194255,Halmstads BK v. IF Brommapojkarna,Betfair,Halmstads BK,3.85,27.358280028635274,105.32937811024581
2025-11-02T15:19:10.198053,Halmstads BK v. IF Brommapojkarna,Coolbet,IF Brommapojkarna,4.33,24.325491480426287,105.32937811024583
2025-11-02T15:19:10.200324,Halmstads BK v. IF Brommapojkarna,Pinnacle,Draw,2.18,48.316228490938435,105.3293781102458
2025-11-02T15:19:10.211988,Viborg FF v. Randers FC,Matchbook,Randers FC,4.0,25.772512633584622,103.09005053433849
2025-11-02T15:19:10.215290,Viborg FF v. Randers FC,Matchbook,Viborg FF,3.05,33.80001656863558,103.0900505343385
2025-11-02T15:19:10.218194,Viborg FF v. Randers FC,Pinnacle,Draw,2.55,40.427470797779804,103.09005053433849
2025-11-02T15:19:10.231542,Hiroshima Sanfrecce FC v. Urawa Red Diamonds,Unibet (IT),Hiroshima Sanfrecce FC,1.88,53.45935875846868,100.50359446592111
2025-11-02T15:19:10.235354,Hiroshima Sanfrecce FC v. Urawa Red Diamonds,Pinnacle,Urawa Red Diamonds,5.11,19.66802240037595,100.50359446592111
2025-11-02T15:19:10.238332,Hiroshima Sanfrecce FC v. Urawa Red Diamonds,Pinnacle,Draw,3.74,26.87261884115538,100.50359446592113
2025-11-02T15:19:10.250911,Internacional v. Atletico Mineiro,Coolbet,Atletico Mineiro,4.1,24.57589478080439,100.761168601298
2025-11-02T15:19:10.253536,Internacional v. Atletico Mineiro,Betfair,Internacional,2.24,44.982664554150894,100.76116860129801
2025-11-02T15:19:10.257030,Internacional v. Atletico Mineiro,1xBet,Draw,3.31,30.441440665044713,100.761168601298
2025-11-02T15:19:10.271077,West Ham United v. Newcastle United,Pinnacle,Newcastle United,1.66,69.9029533211763,116.03890251315265
2025-11-02T15:19:10.274317,West Ham United v. Newcastle United,Betfair,West Ham United,11.5,10.090339348969795,116.03890251315265
2025-11-02T15:19:10.279028,West Ham United v. Newcastle United,Betfair,Draw,5.8,20.006707329853906,116.03890251315265
2025-11-02T15:19:10.291605,Manchester City v. Bournemouth,Matchbook,Bournemouth,7.0,14.438310990035127,101.0681769302459
2025-11-02T15:19:10.294724,Manchester City v. Bournemouth,Betsson,Manchester City,1.52,66.49222166463545,101.06817693024588
2025-11-02T15:19:10.298282,Manchester City v. Bournemouth,Betfair,Draw,5.3,19.06946734532941,101.06817693024587
2025-11-02T15:19:10.313253,Sunderland v. Arsenal,1xBet,Arsenal,1.45,69.76949053002497,101.1657612685362
2025-11-02T15:19:10.316025,Sunderland v. Arsenal,Matchbook,Sunderland,8.8,11.496109235060931,101.1657612685362
2025-11-02T15:19:10.319278,Sunderland v. Arsenal,Betfair,Draw,5.4,18.73440023491411,101.16576126853619
2025-11-02T15:19:10.335409,Nottingham Forest v. Leeds United,Betfair,Leeds United,3.65,27.653850083438343,100.93655280454995
2025-11-02T15:19:10.339006,Nottingham Forest v. Leeds United,1xBet,Nottingham Forest,2.32,43.5071348295474,100.93655280454995
2025-11-02T15:19:10.343300,Nottingham Forest v. Leeds United,Betsson,Draw,3.5,28.839015087014275,100.93655280454996
2025-11-02T15:19:10.355320,Chris Eubank Jr v. Conor Benn,Betfair,Chris Eubank Jr,1.79,56.24418629805093,100.67709347351116
2025-11-02T15:19:10.359704,Chris Eubank Jr v. Conor Benn,888sport,Conor Benn,2.6,38.721959028273524,100.67709347351116
2025-11-02T15:19:10.363474,Chris Eubank Jr v. Conor Benn,Betsson,Draw,20.0,5.033854673675557,100.67709347351114
2025-11-02T15:19:10.376463,RB Salzburg v. Ried,Pinnacle,RB Salzburg,2.4,58.080808080808076,139.39393939393938
2025-11-02T15:19:10.379298,RB Salzburg v. Ried,Matchbook,Ried,12.0,11.616161616161614,139.39393939393938
2025-11-02T15:19:10.382495,RB Salzburg v. Ried,Betfair,Draw,4.6,30.3030303030303,139.39393939393938
2025-11-02T15:19:10.396693,Kayserispor v. Kasimpasa SK,Coolbet,Kasimpasa SK,9.0,14.153474644486183,127.38127180037564
2025-11-02T15:19:10.399193,Kayserispor v. Kasimpasa SK,Pinnacle,Kayserispor,2.11,60.370270995438695,127.38127180037564
2025-11-02T15:19:10.401718,Kayserispor v. Kasimpasa SK,Coolbet,Draw,5.0,25.476254360075128,127.38127180037564
2025-11-02T15:19:10.414801,Modena v. Juve Stabia,Coolbet,Juve Stabia,12.0,10.711610486891384,128.5393258426966
2025-11-02T15:19:10.417841,Modena v. Juve Stabia,Pinnacle,Modena,1.95,65.91760299625469,128.53932584269663
2025-11-02T15:19:10.420659,Modena v. Juve Stabia,Tipico,Draw,5.5,23.37078651685393,128.5393258426966
2025-11-02T15:19:10.433898,Charlotte Hornets v. Utah Jazz,Betfair,Charlotte Hornets,1.88,53.92156862745098,101.37254901960783
2025-11-02T15:19:10.437403,Charlotte Hornets v. Utah Jazz,William Hill,Utah Jazz,2.2,46.07843137254901,101.37254901960783
2025-11-02T15:19:10.448551,Toronto Raptors v. Memphis Grizzlies,1xBet,Memphis Grizzlies,2.87,35.067873303167424,100.64479638009051
2025-11-02T15:19:10.451495,Toronto Raptors v. Memphis Grizzlies,Matchbook,Toronto Raptors,1.55,64.93212669683258,100.64479638009051
2025-11-02T15:19:10.465556,Slavia Praha v. Arsenal,1xBet,Arsenal,1.33,76.3288746995468,101.51740335039725
2025-11-02T15:19:10.468855,Slavia Praha v. Arsenal,Betfair,Slavia Praha,13.0,7.809031026953634,101.51740335039725
2025-11-02T15:19:10.471029,Slavia Praha v. Arsenal,Matchbook,Draw,6.4,15.862094273499569,101.51740335039725
2025-11-02T15:19:10.485581,Bodø/Glimt v. AS Monaco,Coolbet,AS Monaco,2.95,34.18862451220776,100.8564423110129
2025-11-02T15:19:10.488584,Bodø/Glimt v. AS Monaco,Betfair,Bodø/Glimt,2.5,40.34257692440516,100.8564423110129
2025-11-02T15:19:10.491561,Bodø/Glimt v. AS Monaco,1xBet,Draw,3.96,25.468798563387093,100.85644231101288
2025-11-02T15:19:10.504772,Atlético Madrid v. Union Saint-Gilloise,1xBet,Atlético Madrid,1.32,76.33587786259541,100.76335877862594
2025-11-02T15:19:10.508087,Atlético Madrid v. Union Saint-Gilloise,Betfair,Union Saint-Gilloise,12.0,8.396946564885495,100.76335877862593
2025-11-02T15:19:10.511377,Atlético Madrid v. Union Saint-Gilloise,Betfair,Draw,6.6,15.267175572519085,100.76335877862596
2025-11-02T15:19:10.525914,Paris Saint Germain v. Bayern Munich,1xBet,Bayern Munich,2.85,35.53148108700283,101.26472109795807
2025-11-02T15:19:10.528983,Paris Saint Germain v. Bayern Munich,Betfair,Paris Saint Germain,2.52,40.18441313411034,101.26472109795806
2025-11-02T15:19:10.531649,Paris Saint Germain v. Bayern Munich,1xBet,Draw,4.17,24.284105778886826,101.26472109795806
2025-11-02T15:19:10.545804,Inter Milan v. FC Kairat,Betsson,FC Kairat,85.0,1.1836158489691428,100.60734716237714
2025-11-02T15:19:10.548669,Inter Milan v. FC Kairat,1xBet,Inter Milan,1.07,94.02555809567956,100.60734716237714
2025-11-02T15:19:10.550925,Inter Milan v. FC Kairat,Matchbook,Draw,21.0,4.790826055351292,100.60734716237712
2025-11-02T15:19:10.564892,Lech Poznań v. Motor Lublin,Betfair,Lech Poznań,2.52,48.176215475918745,121.40406299931524
2025-11-02T15:19:10.568429,Lech Poznań v. Motor Lublin,Pinnacle,Motor Lublin,5.19,23.39191965304725,121.40406299931523
2025-11-02T15:19:10.570836,Lech Poznań v. Motor Lublin,Pinnacle,Draw,4.27,28.431864871034016,121.40406299931523
